"Información del sitio:","EZEIZA"
Id. de licencia:,
Uso de licencias del sitio:,Canales de la cámara: 608/674,Orígenes de TPV: 1/1,Canales LPR6: 3/3

Avigilon Cloud Services:,Error desconocido
"22/12/2025 14:35:02"

Información general:
Nombre de servidor,Versión del servidor:,IP del servidor:,Nombre del modelo:,Nombre del sistema:,Etiqueta de mantenimiento:,Tipo de GPU:,Sistema operativo:,Carga de CPU:,Uso de la memoria:,Memoria disponible del sistema:,Tiempo de actividad:,Servicio LPR:,Versión de LPR:,Servicio de análisis:,Versión de servicio de análisis:,Carga máxima (últimos 3 días):
"EZE01","7.14.20.14","10.116.85.20","PowerEdge R740xd","EZE1","357VMR2","Windows Server 2012 R2","Unknown","10%","5882,2 MB","22477,4 MB","22 días, 0 horas, 53 minutos, 9 segundos","No disponible","Unknown","No disponible","Unknown","No hay datos disponibles"
"EZE5","42-SAL11 PK E1 - 01","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","42-SAL11 PK E1 - 01 (C14) / TAQ-SALIDA"," ID lógico:42","Device,1.1.5803fb005b75.cam13,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005b75.cam13","10.116.83.90","58:03:FB:00:5B:75","V3.5.31, build 180109","No disponible","1620180509CCWRC20654675WCVU","True","True","None","Online","56","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","41-SAL10 PK E1 - 02","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","41-SAL10 PK E1 - 02 (C15) / TAQ-SALIDA"," ID lógico:41","Device,1.1.5803fb005b75.cam14,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005b75.cam14","10.116.83.90","58:03:FB:00:5B:75","V3.5.31, build 180109","No disponible","1620180509CCWRC20654675WCVU","True","True","None","Online","56","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","19-ENT6 PK E1 - 01","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","19-ENT6 PK E1 - 01 (C16) / TAQ-ENTRADA"," ID lógico:19","Device,1.1.5803fb005b75.cam15,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005b75.cam15","10.116.83.90","58:03:FB:00:5B:75","V3.5.31, build 180109","No disponible","1620180509CCWRC20654675WCVU","True","True","None","Online","56","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","Embedded Net DVR","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","","","Device,1.1.5803fb005baf,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","","","","","Desconocido","","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","509-COC-SALA02","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","509-COC-SALA02 (C9)"," ID lógico:509","Device,1.1.5803fb005baf.cam08,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam08","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","528","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","506-COC-PASILLO02","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","506-COC-PASILLO02 (C5)"," ID lógico:506","Device,1.1.5803fb005baf.cam04,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam04","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","528","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","510-COC-RECEPCION01","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","510-COC-RECEPCION01 (C10)"," ID lógico:510","Device,1.1.5803fb005baf.cam09,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam09","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","520","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","501-CORPO-INGRESO01","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","501-CORPO-INGRESO01 (C2)"," ID lógico:501","Device,1.1.5803fb005baf.cam01,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam01","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","520","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","500-CORPO-BCO","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","500-CORPO-BCO (C1) /CORPORATIVO"," ID lógico:500","Device,1.1.5803fb005baf.cam00,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam00","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","528","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","502-CORPO-INGRESO-02","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","502-CORPO-INGRESO-02  (C3)"," ID lógico:502","Device,1.1.5803fb005baf.cam02,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam02","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","520","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","505-COC RECEPCION 02","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","505-COC RECEPCION 02 (C4)"," ID lógico:505","Device,1.1.5803fb005baf.cam03,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam03","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","520","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","507-COC-PASILLO","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","507-COC-PASILLO (C4)"," ID lógico:507","Device,1.1.5803fb005baf.cam05,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam05","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","528","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","Embedded Net DVR(23471:7)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","508-COC-SALA01 (C7)","","Device,1.1.5803fb005baf.cam06,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam06","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","56","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","503-CORPO-DOMO","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","503-CORPO-DOMO (C8) / CORPORATIVO"," ID lógico:503","Device,1.1.5803fb005baf.cam07,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam07","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","528","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","511-COC-SALIDAEMERG","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","511-COC-SALIDAEMERG (C11) -CORPORATIVO-COC"," ID lógico:511","Device,1.1.5803fb005baf.cam10,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam10","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","520","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","F1-PUESTO - CONTENEDORES-D","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","F1-PUESTO - CONTENEDORES-D (C12)","","Device,1.1.5803fb005baf.cam11,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam11","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","520","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","Embedded Net DVR(23471:13)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","NO VIDEO (C13)","","Device,1.1.5803fb005baf.cam12,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam12","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","64","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","Embedded Net DVR(23471:14)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","NO VIDEO (C14)","","Device,1.1.5803fb005baf.cam13,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam13","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","64","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","508-COC-SALA01","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","508-COC-SALA01 (C15)"," ID lógico:508","Device,1.1.5803fb005baf.cam14,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam14","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","520","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","Embedded Net DVR(23471:16)","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","NO VIDEO (C16)","","Device,1.1.5803fb005baf.cam15,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005baf.cam15","10.116.83.86","58:03:FB:00:5B:AF","V3.5.31, build 180109","No disponible","1620180509CCWRC20654733WCVU","True","True","None","Online","64","960x576","3","12","Desconocido","Grabado: 57 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","Embedded Net DVR","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","","","Device,1.1.5803fb005bb5,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","NotPresent, Network, LongFailed","Failed","","","","","Desconocido","","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","12-ENT3 PK E1 - 03","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","12-ENT3 PK E1 - 03 (:02) / TAQ-ENTRADA"," ID lógico:12","Device,1.1.5803fb005bb5.cam01,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam01","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","9-ENT2 PK E1 - 03","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","9-ENT2 PK E1 - 03 (C1) / TAQ-ENTRADA"," ID lógico:9","Device,1.1.5803fb005bb5.cam00,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam00","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","31-SAL6 PK E1 - 02","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","31-SAL6 PK E1 - 02 (:4) /TAQ-SALIDA"," ID lógico:31","Device,1.1.5803fb005bb5.cam03,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam03","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","37-SAL8 PK E1 - 03","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","37-SAL8 PK E1 - 03 (:3) / TAQ-SALIDA"," ID lógico:37","Device,1.1.5803fb005bb5.cam02,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam02","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","29-SAL5 PK E1 - 03","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","29-SAL5 PK E1 - 03 (:6) / TAQ-SALIDA"," ID lógico:29","Device,1.1.5803fb005bb5.cam05,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam05","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","5-PK OFI ING","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","5-PK OFI ING (:5)"," ID lógico:5","Device,1.1.5803fb005bb5.cam04,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam04","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","3-PK OFI EXT 02","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","3-PK OFI EXT 02 (:8)"," ID lógico:3","Device,1.1.5803fb005bb5.cam07,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam07","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","2-PARKING TAQUILLA","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","PARKING TAQUILLA (:7)"," ID lógico:2","Device,1.1.5803fb005bb5.cam06,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam06","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","5-SAL8 PK E1 - 01","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","35-SAL8 PK E1 - 01 (:10) / TAQ-SALIDA"," ID lógico:35","Device,1.1.5803fb005bb5.cam09,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam09","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","4-PK OFI EXT 01","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","4-PK OFI EXT 01 (:9)"," ID lógico:4","Device,1.1.5803fb005bb5.cam08,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam08","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","40-SAL10 PK E1 - 01","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","40-SAL10 PK E1 - 01 (:12) / TAQ-SALIDA","","Device,1.1.5803fb005bb5.cam11,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam11","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","46-SAL13 PK E1 - 02","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","46-SAL13 PK E1 - 02 (:11) / TAQ-SALIDA","","Device,1.1.5803fb005bb5.cam10,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam10","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","39-SAL9 PK E1 - 02","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","39-SAL9 PK E1 - 02 (:14) / TAQ-SALIDA"," ID lógico:39","Device,1.1.5803fb005bb5.cam13,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam13","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","43-SAL12 PK E1 - 01","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","43-SAL12 PK E1 - 01 (:13) / TAQ-SALIDA","","Device,1.1.5803fb005bb5.cam12,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam12","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","13-ENT4 PK E1 - 01","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","13-ENT4 PK E1 - 01 (:16) /TAQ-ENTRADA"," ID lógico:13","Device,1.1.5803fb005bb5.cam15,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam15","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE5","17-ENT5 PK E1 - 02","Hangzhou Hikvision Digital Technology Co., Ltd (ONVIF)","DS-7216HQHI-K2","17-ENT5 PK E1 - 02 (:15) / TAQ-ENTRADA"," ID lógico:17","Device,1.1.5803fb005bb5.cam14,3.3ec76b8a-7ca4-4d4b-906d-ea62bc4b5bdd,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.5803fb005bb5.cam14","10.116.83.87","58:03:FB:00:5B:B5","V3.5.31, build 180109","No disponible","1620180509CCWRC20654739WCVU","False","True","None","CommunicationError","0","","","","Desconocido","Grabado: 69 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE6","212-PK (E2) - MN1 - PG15","Avigilon (ONVIF)","2.0C-H4M-D1-IR","NTP - MULTINIVEL 1/ NIVEL 1"," ID lógico:212","Device,1.1.00188528555b,3.07b252b0-48ca-41e1-a4bc-89f0d3c9c45b,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188528555b.cam00","10.116.81.53","00:18:85:28:55:5B","3.28.0.82(27700)","4.14.0.116","101907023291","True","False","None","FirmwareUpgradeRequied","4456","1920x1080","9","5","Desconocido","Grabado: 64 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE6","249-PK (E2) - MN1S - PG13","Avigilon (ONVIF)","2.0C-H4M-D1-IR","NTP - MULTINIVEL-1 / NIVEL-1"," ID lógico:249","Device,1.1.00188527fc52,3.07b252b0-48ca-41e1-a4bc-89f0d3c9c45b,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527fc52.cam00","10.116.81.69","00:18:85:27:FC:52","3.28.0.82(27700)","4.14.0.116","101906170498","True","False","None","FirmwareUpgradeRequied","4536","1920x1080","9","5","Desconocido","Grabado: 64 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE6","151-PK(E2)-PER-01","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","NTP / MULTINIVEL"," ID lógico:151","Device,1.1.00188527d67a,3.07b252b0-48ca-41e1-a4bc-89f0d3c9c45b,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527d67a.cam00","10.116.81.75","00:18:85:27:D6:7A","4.10.4.72(32621)","4.10.4.72","101906100810","True","True","None","Online","1040","1920x1080","9","10","Desconocido","Grabado: 64 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"EZE6","3032-PLATAFORMA-CABECERA 17-35","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","PLATAFORMA-CABECERA 17-35"," ID lógico:3032","Device,1.1.001885287a70,3.07b252b0-48ca-41e1-a4bc-89f0d3c9c45b,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885287a70.cam00","10.116.83.95","00:18:85:28:7A:70","4.10.4.72(32621)","4.10.4.72","101907112784","True","True","None","Online","80","1920x1080","9","10","Desconocido","Grabado: 64 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"EZE6","217-PK (E2) - MN1 - PG20","Avigilon (ONVIF)","1.3C-H4M-D1-IR","NTP - MULTINIVEL 1/ NIVEL 1"," ID lógico:217","Device,1.1.001885271a39,3.07b252b0-48ca-41e1-a4bc-89f0d3c9c45b,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885271a39.cam00","10.116.81.104","00:18:85:27:1A:39","3.28.0.82(27700)","4.14.0.116","101904292617","True","False","None","FirmwareUpgradeRequied","6880","1280x1024","9","10","Desconocido","Grabado: 64 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
"EZE6","3031-PLA-POSICION-73","Avigilon (ONVIF)","2.0C-H4A-BO1-IR-B","POSICION 73-72 PLATAFORMA"," ID lógico:3031","Device,1.1.00188527db78,3.07b252b0-48ca-41e1-a4bc-89f0d3c9c45b,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.00188527db78.cam00","10.116.83.92","00:18:85:27:DB:78","4.10.4.72(32621)","4.10.4.72","101906112088","True","True","None","Online","352","1920x1080","11","10","Desconocido","Grabado: 64 días","Deshabilitado","No compatible","Detección de mascarilla facial No compatible"
"EZE6","215-PK (E2) - MN1 - PG18","Avigilon (ONVIF)","2.0C-H4M-D1-IR","NTP - MULTINIVEL 1/ NIVEL 1"," ID lógico:215","Device,1.1.001885285521,3.07b252b0-48ca-41e1-a4bc-89f0d3c9c45b,4.ba45df13-bd3e-4662-9845-89bb9993050e","1.001885285521.cam00","10.116.81.37","00:18:85:28:55:21","3.28.0.82(27700)","4.14.0.116","101907023233","True","False","None","FirmwareUpgradeRequied","4080","1920x1080","9","5","Desconocido","Grabado: 64 días","No compatible","No compatible","Detección de mascarilla facial No compatible"
